trial_id,offence_pp_general,offence_pp,pp_sentence_years,trial_month,trial_year,trial_place,pris_ht_pp,def_age_pp,def_literacy,def_religion_pp,marital_status_pp,children_nr,cash_sav_pp,occupation_pp,coloffence_info,offence_ni,death_in_custody_pp,length_of_stay_until_probat,length_of_stay_until_tl,previous_convictions
696518,ASSAULT,MANSLAUGHTER,99.0,7,1844,UNKNOWN,172.72,38.0,3.0,Roman Catholic,M,2.0,48.0,UNKNOWN,False,True,False,2.8657534246575342,9.873972602739727,False
696519,STEALING,BURGLARY,10.0,12,1844,STAFFORD,165.1,34.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,4.457534246575342,False
696520,STEALING,STEALING,10.0,2,1845,UNKNOWN,167.64,22.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,4.712328767123288,False
696521,ASSAULT,STABBING,99.0,3,1845,UNKNOWN,162.56,23.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696522,ROBBERY,ROBBERY,15.0,12,1844,WORCESTER ASSIZES,160.02,24.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.361643835616438,8.191780821917808,False
696523,UNKNOWN,UNKNOWN,99.0,10,1844,UNKNOWN,175.26,24.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.4465753424657533,7.795890410958904,False
696524,STEALING,STEALING,10.0,11,1844,UNKNOWN,160.02,27.0,3.0,Protestant,S,2.0,48.0,GROOM,False,False,False,3.649315068493151,7.795890410958904,False
696525,STEALING,BURGLARY,15.0,2,1845,UNKNOWN,167.64,22.0,3.0,Roman Catholic,S,2.0,48.0,SOLDIER,False,True,False,2.3753424657534246,7.868493150684931,False
696526,ASSAULT,MANSLAUGHTER,99.0,7,1844,UNKNOWN,167.64,30.0,0.0,Roman Catholic,M,2.0,48.0,LABOURER,False,True,True,3.649315068493151,7.795890410958904,False
696527,STEALING,BURGLARY,99.0,3,1845,UNKNOWN,170.18,22.0,0.0,Protestant,S,2.0,48.0,GROOM,False,True,False,3.4438356164383563,9.778082191780822,False
696528,DESTRUCTION,ARSON,15.0,12,1844,UNKNOWN,165.1,35.0,3.0,Protestant,M,2.0,48.0,GROOM,False,False,False,3.649315068493151,7.795890410958904,False
696529,SEXUAL,BESTIALITY,99.0,12,1844,CHELMSFORD ASSIZES,172.72,28.0,1.0,Protestant,S,2.0,48.0,SHOEMAKER,False,False,False,3.649315068493151,7.795890410958904,False
696530,STEALING,STEALING,14.0,7,1844,UNKNOWN,172.72,31.0,2.0,Protestant,S,2.0,48.0,BOATMAN,False,True,False,3.649315068493151,7.795890410958904,False
696531,STEALING,BURGLARY,15.0,11,1844,YORKSHIRE,162.56,23.0,2.0,Protestant,S,2.0,48.0,GROOM,False,True,False,3.649315068493151,7.945205479452055,False
696532,STEALING,BURGLARY,10.0,12,1844,STAFFORD,162.56,25.0,3.0,Protestant,M,1.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696533,STEALING,STEALING,99.0,3,1844,UNKNOWN,160.02,65.0,0.0,Protestant,M,12.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696534,STEALING,STEALING,99.0,3,1845,UNKNOWN,165.1,57.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,False
696535,STEALING,BURGLARY,10.0,12,1844,DERBY ASSIZES,165.1,31.0,3.0,Protestant,S,2.0,48.0,SHOEMAKER,False,False,False,3.649315068493151,7.795890410958904,False
696536,STEALING,BURGLARY,10.0,3,1845,CENTRAL CRIMINAL COURT,162.56,33.0,3.0,Protestant,M,1.0,193.0,UNKNOWN,False,False,False,3.649315068493151,4.863013698630137,False
696537,STEALING,BURGLARY,15.0,3,1845,UNKNOWN,165.1,20.0,2.0,UNKNOWN,S,2.0,48.0,LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
696538,STEALING,STEALING,14.0,3,1845,UNKNOWN,162.56,50.0,1.0,Protestant,M,6.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696539,ROBBERY,ROBBERY,15.0,10,1844,CENTRAL CRIMINAL COURT,157.48,27.0,2.0,Protestant,S,2.0,162.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696540,FORGERY,FORGERY,15.0,11,1844,CENTRAL CRIMINAL COURT,175.26,52.0,3.0,Protestant,M,4.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696541,STEALING,BURGLARY,20.0,12,1844,UNKNOWN,170.18,23.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696542,ROBBERY,ROBBERY,20.0,11,1844,YORKSHIRE,170.18,22.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696543,DESTRUCTION,ARSON,15.0,12,1844,UNKNOWN,167.64,28.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,False,False,3.649315068493151,7.109589041095891,False
696544,UNKNOWN,UNKNOWN,14.0,2,1841,UNKNOWN,167.64,32.0,3.0,Protestant,M,4.0,40.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696545,STEALING,HORSE_STEALING,10.0,11,1844,YORKSHIRE,180.34,38.0,2.0,Protestant,S,2.0,30.0,UNKNOWN,False,False,False,3.649315068493151,4.695890410958904,False
696546,STEALING,STEALING,10.0,1,1845,UNKNOWN,160.02,25.0,3.0,Protestant,S,2.0,48.0,TAILOR,False,True,False,2.7095890410958905,5.03013698630137,False
696547,STEALING,STEALING,7.0,3,1845,UNKNOWN,170.18,37.0,2.0,Protestant,W,1.0,24.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696548,SEXUAL,RAPE,99.0,12,1844,CHELMSFORD ASSIZES,162.56,21.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696549,ROBBERY,HIGHWAY_ROBBERY,15.0,12,1844,UNKNOWN,160.02,25.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696550,STEALING,BURGLARY,99.0,12,1844,DERBY ASSIZES,162.56,24.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696551,STEALING,BURGLARY,99.0,12,1844,DERBY ASSIZES,167.64,25.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,True,3.649315068493151,11.627397260273973,False
696552,STEALING,BURGLARY,99.0,12,1844,DERBY ASSIZES,160.02,26.0,2.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,8.95890410958904,False
696553,UNKNOWN,UNKNOWN,10.0,10,1844,SCOTLAND,165.1,20.0,0.0,UNKNOWN,S,2.0,12.0,LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
696554,ASSAULT,MANSLAUGHTER,99.0,3,1845,WORCESTER ASSIZES,157.48,36.0,0.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696555,STEALING,BURGLARY,10.0,9,1844,CENTRAL CRIMINAL COURT,152.4,46.0,0.0,Protestant,M,5.0,48.0,UNKNOWN,False,True,False,2.5287671232876714,4.616438356164384,False
696556,STEALING,BURGLARY,14.0,9,1844,CENTRAL CRIMINAL COURT,165.1,23.0,0.0,UNKNOWN,M,2.0,48.0,LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
696557,ROBBERY,ROBBERY,20.0,3,1845,UNKNOWN,165.1,37.0,2.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696558,STEALING,BURGLARY,10.0,12,1844,UNKNOWN,165.1,28.0,2.0,Protestant,M,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,4.219178082191781,False
696559,ASSAULT,SHOOTING,20.0,11,1844,YORKSHIRE,170.18,28.0,0.0,Protestant,W,1.0,12.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696560,ASSAULT,ASSAULT,99.0,7,1843,UNKNOWN,152.4,29.0,1.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696561,STEALING,BURGLARY,99.0,10,1844,UNKNOWN,162.56,30.0,2.0,Protestant,S,2.0,31.0,FARM LABOURER,False,False,False,3.936986301369863,7.795890410958904,False
696562,UNKNOWN,UNKNOWN,99.0,2,1845,UNKNOWN,157.48,60.0,2.0,Protestant,W,3.0,48.0,FARM LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
696563,STEALING,STEALING,14.0,7,1844,UNKNOWN,162.56,43.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696564,STEALING,BURGLARY,10.0,3,1845,UNKNOWN,167.64,23.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696565,STEALING,BURGLARY,10.0,12,1844,UNKNOWN,172.72,24.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,5.03013698630137,False
696566,STEALING,BURGLARY,10.0,3,1845,UNKNOWN,167.64,23.0,2.0,Protestant,S,2.0,48.0,BOATMAN,False,True,False,3.649315068493151,4.380821917808219,False
696567,ASSAULT,MANSLAUGHTER,99.0,3,1845,WORCESTER ASSIZES,170.18,40.0,2.0,Protestant,W,5.0,102.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696568,ASSAULT,MANSLAUGHTER,99.0,3,1845,WORCESTER ASSIZES,177.8,47.0,3.0,Protestant,M,4.0,112.0,UNKNOWN,False,False,False,3.6164383561643834,7.795890410958904,False
696569,UNKNOWN,UNKNOWN,99.0,3,1845,UNKNOWN,165.1,49.0,3.0,Protestant,M,2.0,48.0,CARPENTER,False,True,False,3.936986301369863,8.70958904109589,False
696570,UNKNOWN,UNKNOWN,10.0,4,1844,SCOTLAND,165.1,26.0,3.0,Presbyterian,S,2.0,48.0,GROOM,False,True,False,3.649315068493151,5.2027397260273975,False
696571,STEALING,STEALING,14.0,11,1844,UNKNOWN,172.72,36.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,True,2.463013698630137,7.795890410958904,False
696572,PROCESSING,RECEIVING_STOLEN_GOODS,14.0,12,1844,UNKNOWN,167.64,53.0,0.0,Protestant,M,4.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696573,ROBBERY,HIGHWAY_ROBBERY,99.0,3,1845,UNKNOWN,172.72,29.0,1.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696574,STEALING,BURGLARY,20.0,11,1844,YORKSHIRE,162.56,27.0,2.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696575,ROBBERY,HIGHWAY_ROBBERY,99.0,3,1843,DERBY ASSIZES,172.72,29.0,2.0,Protestant,S,2.0,48.0,WEAVER,False,False,False,3.649315068493151,7.795890410958904,False
696576,STEALING,STEALING,10.0,11,1844,CENTRAL CRIMINAL COURT,167.64,39.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,4.873972602739726,False
696577,STEALING,BURGLARY,10.0,3,1845,MAIDSTONE ASSIZES,170.18,37.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.361643835616438,7.795890410958904,False
696578,FORGERY,FORGERY,20.0,12,1844,DURHAM ASSIZES,177.8,54.0,3.0,Protestant,M,5.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696579,ROBBERY,HIGHWAY_ROBBERY,99.0,3,1845,UNKNOWN,162.56,27.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696580,ASSAULT,SHOOTING,99.0,8,1844,CHESTER ASSIZES,167.64,23.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696581,UNKNOWN,UNKNOWN,7.0,9,1844,UNKNOWN,165.1,29.0,3.0,Presbyterian,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696582,ROBBERY,ROBBERY,99.0,12,1844,LIVERPOOL,167.64,23.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696583,STEALING,BURGLARY,10.0,3,1845,UNKNOWN,170.18,24.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,2.873972602739726,7.795890410958904,False
696584,STEALING,STEALING,15.0,10,1844,CENTRAL CRIMINAL COURT,175.26,26.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696585,STEALING,STEALING,10.0,9,1844,UNKNOWN,175.26,29.0,3.0,Protestant,S,2.0,48.0,SHOEMAKER,False,True,False,3.649315068493151,7.795890410958904,False
696586,STEALING,BURGLARY,10.0,3,1845,UNKNOWN,162.56,23.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696587,ASSAULT,CUTTING,15.0,3,1845,UNKNOWN,165.1,21.0,1.0,Protestant,S,2.0,25.0,GROOM,False,False,False,3.649315068493151,6.712328767123288,False
696588,STEALING,STEALING,99.0,10,1844,UNKNOWN,162.56,26.0,2.0,Protestant,S,2.0,95.0,UNKNOWN,False,False,False,3.7753424657534245,7.795890410958904,False
696589,STEALING,BURGLARY,99.0,3,1844,LINCOLN ASSIZES,157.48,23.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696590,STEALING,BURGLARY,15.0,7,1844,UNKNOWN,157.48,23.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696591,STEALING,BURGLARY,15.0,3,1844,UNKNOWN,160.02,24.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.558904109589041,7.465753424657534,False
696592,STEALING,BURGLARY,10.0,7,1844,UNKNOWN,162.56,40.0,3.0,Protestant,M,4.0,48.0,UNKNOWN,False,True,False,3.649315068493151,5.542465753424658,False
696593,STEALING,BURGLARY,7.0,7,1844,UNKNOWN,165.1,27.0,3.0,Presbyterian,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,4.624657534246575,False
696594,SEXUAL,RAPE,99.0,8,1844,CENTRAL CRIMINAL COURT,170.18,20.0,0.0,Roman Catholic,S,2.0,48.0,LABOURER,False,True,False,3.9534246575342467,7.795890410958904,False
696595,STEALING,BURGLARY,15.0,12,1843,UNKNOWN,162.56,23.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,4.786301369863014,7.035616438356165,False
696596,STEALING,BURGLARY,10.0,9,1844,CENTRAL CRIMINAL COURT,157.48,46.0,3.0,Protestant,M,4.0,48.0,TAILOR,False,True,False,3.649315068493151,7.795890410958904,False
696597,STEALING,BURGLARY,10.0,8,1844,CENTRAL CRIMINAL COURT,172.72,23.0,3.0,Protestant,S,2.0,48.0,GROOM,False,True,False,3.649315068493151,7.795890410958904,False
696598,STEALING,BURGLARY,10.0,8,1844,UNKNOWN,165.1,35.0,3.0,Protestant,S,2.0,180.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696599,SEXUAL,BESTIALITY,99.0,8,1844,CENTRAL CRIMINAL COURT,162.56,24.0,3.0,Protestant,S,2.0,48.0,SEAMAN,False,True,False,3.649315068493151,7.795890410958904,False
696600,STEALING,BURGLARY,10.0,7,1844,DURHAM ASSIZES,177.8,27.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,4.282191780821917,7.795890410958904,False
696601,SEXUAL,BESTIALITY,99.0,7,1844,UNKNOWN,160.02,24.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696602,ROBBERY,HIGHWAY_ROBBERY,99.0,2,1844,UNKNOWN,162.56,23.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.3835616438356166,10.04109589041096,False
696603,SEXUAL,RAPE,99.0,7,1844,MAIDSTONE ASSIZES,165.1,23.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.898630136986301,False
696604,STEALING,BURGLARY,15.0,7,1844,UNKNOWN,175.26,23.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,12.386301369863014,False
696605,STEALING,BURGLARY,10.0,3,1844,CHESTER ASSIZES,167.64,26.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696606,DESTRUCTION,ARSON,99.0,7,1844,UNKNOWN,167.64,21.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696607,UNKNOWN,UNKNOWN,99.0,8,1844,LIVERPOOL,172.72,33.0,3.0,Protestant,M,2.0,48.0,SEAMAN,False,False,False,4.115068493150685,7.795890410958904,False
696608,DESTRUCTION,ARSON,99.0,7,1844,UNKNOWN,167.64,21.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696609,STEALING,STEALING,10.0,8,1844,CENTRAL CRIMINAL COURT,160.02,29.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.2054794520547945,7.795890410958904,False
696610,DESTRUCTION,ARSON,15.0,7,1844,UNKNOWN,170.18,36.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696611,STEALING,BURGLARY,10.0,7,1844,UNKNOWN,162.56,26.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696612,STEALING,STEALING,7.0,3,1844,UNKNOWN,165.1,52.0,0.0,UNKNOWN,M,2.0,48.0,LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
696613,ROBBERY,HIGHWAY_ROBBERY,99.0,8,1844,UNKNOWN,167.64,29.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696614,DESTRUCTION,ARSON,15.0,7,1844,UNKNOWN,162.56,28.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696615,STEALING,BURGLARY,12.0,7,1844,CHELMSFORD ASSIZES,175.26,31.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696616,UNKNOWN,UNKNOWN,14.0,7,1844,UNKNOWN,180.34,30.0,3.0,Presbyterian,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696617,STEALING,BURGLARY,15.0,7,1844,UNKNOWN,160.02,24.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696618,STEALING,BURGLARY,10.0,7,1844,UNKNOWN,180.34,29.0,2.0,Protestant,S,2.0,120.0,SEAMAN,False,False,False,3.649315068493151,7.795890410958904,False
696619,ASSAULT,MANSLAUGHTER,99.0,3,1844,STAFFORD,165.1,25.0,2.0,Protestant,W,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696620,ROBBERY,HIGHWAY_ROBBERY,15.0,7,1844,YORKSHIRE,162.56,33.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,5.975342465753425,False
696621,STEALING,BURGLARY,7.0,3,1844,UNKNOWN,165.1,40.0,3.0,Dissenter,M,2.0,48.0,BUTCHER,False,False,False,3.649315068493151,3.6410958904109587,False
696622,STEALING,STEALING,10.0,7,1844,UNKNOWN,175.26,48.0,3.0,Protestant,M,4.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696623,SEXUAL,RAPE,99.0,7,1844,DURHAM ASSIZES,165.1,40.0,0.0,Protestant,M,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696624,STEALING,BURGLARY,20.0,6,1844,CENTRAL CRIMINAL COURT,162.56,26.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.8684931506849316,7.795890410958904,False
696625,STEALING,BURGLARY,10.0,7,1844,LINCOLN ASSIZES,175.26,24.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,6.704109589041096,False
696626,ASSAULT,STABBING,15.0,7,1844,YORKSHIRE,157.48,28.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696627,STEALING,STEALING,15.0,8,1844,UNKNOWN,165.1,50.0,3.0,Baptist,M,4.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696628,STEALING,BURGLARY,99.0,3,1844,UNKNOWN,170.18,30.0,1.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.2246575342465755,7.795890410958904,False
696629,STEALING,BURGLARY,99.0,4,1844,YORKSHIRE,162.56,23.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.2246575342465755,7.795890410958904,False
696630,STEALING,SHEEP_STEALING,99.0,7,1844,YORKSHIRE,172.72,26.0,3.0,Methodist,W,1.0,48.0,SHEPHERD,False,True,False,3.649315068493151,13.813698630136987,False
696631,SEXUAL,BESTIALITY,99.0,8,1844,UNKNOWN,170.18,36.0,2.0,Baptist,W,2.0,48.0,GROOM,False,False,True,3.649315068493151,7.795890410958904,False
696632,STEALING,BURGLARY,10.0,7,1844,UNKNOWN,175.26,34.0,0.0,Protestant,M,4.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,5.375342465753425,False
696633,SEXUAL,BESTIALITY,99.0,7,1844,UNKNOWN,172.72,53.0,2.0,Protestant,M,6.0,48.0,FARM LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
696634,ROBBERY,ROBBERY,99.0,6,1844,CENTRAL CRIMINAL COURT,177.8,26.0,3.0,Protestant,S,2.0,48.0,BUTCHER,False,True,False,4.046575342465753,7.795890410958904,False
696635,UNKNOWN,UNKNOWN,20.0,3,1844,UNKNOWN,162.56,32.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696636,STEALING,BURGLARY,99.0,8,1844,UNKNOWN,167.64,23.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696637,STEALING,BURGLARY,10.0,8,1844,CENTRAL CRIMINAL COURT,165.1,22.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696638,SEXUAL,SODOMY,99.0,7,1844,UNKNOWN,167.64,24.0,3.0,Presbyterian,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696639,ASSAULT,STABBING,15.0,8,1844,LIVERPOOL,167.64,21.0,3.0,Roman Catholic,S,2.0,48.0,SEAMAN,False,True,False,3.649315068493151,7.795890410958904,False
696640,STEALING,STEALING,14.0,7,1844,UNKNOWN,167.64,18.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,8.646575342465754,7.795890410958904,False
696641,SEXUAL,RAPE,99.0,8,1844,LIVERPOOL,162.56,21.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,10.139726027397261,False
696642,STEALING,BURGLARY,10.0,7,1844,UNKNOWN,175.26,27.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696643,ROBBERY,HIGHWAY_ROBBERY,15.0,5,1844,UNKNOWN,162.56,53.0,2.0,Protestant,M,3.0,48.0,LABOURER,False,False,False,3.649315068493151,5.898630136986301,False
696644,STEALING,BURGLARY,99.0,7,1844,UNKNOWN,162.56,25.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,6.619178082191781,7.795890410958904,False
696645,STEALING,BURGLARY,15.0,8,1844,CENTRAL CRIMINAL COURT,172.72,27.0,3.0,Protestant,S,2.0,9.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696646,STEALING,STEALING,14.0,7,1844,UNKNOWN,165.1,40.0,0.0,UNKNOWN,S,2.0,48.0,LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
696647,ASSAULT,ASSAULT,15.0,7,1844,UNKNOWN,165.1,22.0,1.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696648,DESTRUCTION,ARSON,15.0,7,1844,UNKNOWN,170.18,24.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696649,UNKNOWN,UNKNOWN,10.0,8,1844,CENTRAL CRIMINAL COURT,170.18,56.0,3.0,Roman Catholic,M,4.0,48.0,UNKNOWN,False,True,False,3.649315068493151,4.383561643835616,False
696650,DESTRUCTION,ARSON,20.0,7,1844,UNKNOWN,167.64,20.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696651,DESTRUCTION,ARSON,99.0,7,1844,UNKNOWN,154.94,21.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696652,STEALING,BURGLARY,10.0,7,1844,WORCESTER ASSIZES,162.56,33.0,2.0,Protestant,M,3.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696653,STEALING,STEALING,14.0,7,1844,UNKNOWN,165.1,42.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696654,ASSAULT,ASSAULT,15.0,7,1844,UNKNOWN,170.18,57.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,6.2164383561643834,False
696655,STEALING,STEALING,7.0,8,1844,UNKNOWN,154.94,49.0,0.0,Protestant,M,4.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696656,STEALING,BURGLARY,15.0,8,1844,UNKNOWN,170.18,21.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696657,ROBBERY,HIGHWAY_ROBBERY,99.0,8,1844,UNKNOWN,165.1,27.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,False,False,3.649315068493151,9.98082191780822,False
696658,ROBBERY,HIGHWAY_ROBBERY,99.0,7,1844,YORKSHIRE,167.64,31.0,0.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,4.2,7.795890410958904,False
696659,STEALING,BURGLARY,12.0,7,1844,LINCOLN ASSIZES,172.72,27.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.558904109589041,7.795890410958904,False
